FECHA;PERIODO;MES;WD;PRECIO_MD_ESP;ACOPLADO_FR;RESERVA_D-1;P48_EOLICA;P48_DEMANDA;POT_DISP_CARBON;CARBON_D-1;EMB_ANUALES;EMB_HIPERANUALES;RESERVA
2015-10-01;1;10;4;56.65;0;0;2196.1;24517.1;10060.7;326.43;3714;4909;1
2015-10-01;2;10;4;53.5;0;0;2064.4;23168.6;10060.7;307.8;3714;4909;0
2015-10-01;3;10;4;49.69;0;0;1866.5;22437.2;10060.7;298.16;3714;4909;0
2015-10-01;4;10;4;49.1;0;0;1660.9;22281.3;10060.7;285.23;3714;4909;0
2015-10-01;5;10;4;51.25;0;0;1373.9;21909.7;10060.7;292.35;3714;4909;0
2015-10-01;6;10;4;53.6;0;0;1327.0;22183.9;10060.7;311.94;3714;4909;0
2015-10-01;7;10;4;58.02;0;0;1347.4;24139.8;10060.7;345.88;3714;4909;0
2015-10-01;8;10;4;63.03;0;0;1363.3;28141.4;10060.7;360.06;3714;4909;1
2015-10-01;9;10;4;63.56;0;0;1364.5;29311.3;10060.7;361.06;3714;4909;1
2015-10-01;10;10;4;64.66;0;0;1278.9;29899.4;10060.7;359.27;3714;4909;1
2015-10-01;11;10;4;63.9;0;0;1162.9;30370.7;10060.7;350.58;3714;4909;1
2015-10-01;12;10;4;61.9;0;0;1145.1;30767.9;10060.7;359.75;3714;4909;0
2015-10-01;13;10;4;60.9;0;0;1402.0;31452.4;10060.7;345.01;3714;4909;0
2015-10-01;14;10;4;59.8;0;1;1948.7;31464.0;10060.7;349.45;3714;4909;0
2015-10-01;15;10;4;56.8;0;0;2593.9;30205.9;10060.7;359.93;3714;4909;0
2015-10-01;16;10;4;53.6;0;0;3245.2;29999.4;10060.7;359.12;3714;4909;0
2015-10-01;17;10;4;53.5;0;0;3658.4;29814.9;10060.7;351.45;3714;4909;0
2015-10-01;18;10;4;54.9;0;0;3903.7;30029.1;9925.7;358.14;3714;4909;0
2015-10-01;19;10;4;55.26;0;0;3966.8;29785.5;9635.699999999997;360.75;3714;4909;0
2015-10-01;20;10;4;61.0;-1;0;3928.2;30157.7;9770.699999999997;362.91;3714;4909;0
2015-10-01;21;10;4;61.69;0;1;3792.4;32257.8;9770.699999999997;360.85;3714;4909;0
2015-10-01;22;10;4;61.0;0;1;3672.3;32103.4;9770.699999999997;363.14;3714;4909;0
2015-10-01;23;10;4;56.8;0;0;3462.3;28472.9;9770.699999999997;360.88;3714;4909;0
2015-10-01;24;10;4;53.0;0;0;3163.7;26178.8;9770.699999999997;359.36;3714;4909;0
2015-10-02;1;10;5;58.81;0;1;2861.0;24738.7;9770.699999999997;356.67;3714;4909;1
2015-10-02;2;10;5;56.6;0;0;2541.5;23410.2;9770.699999999997;360.3;3714;4909;1
2015-10-02;3;10;5;53.65;0;0;2379.2;22538.6;9770.699999999997;360.93;3714;4909;1
2015-10-02;4;10;5;52.01;0;0;2245.4;22107.1;9770.699999999997;360.06;3714;4909;1
2015-10-02;5;10;5;50.0;0;0;2264.2;22033.3;9770.699999999997;358.6;3714;4909;1
2015-10-02;6;10;5;53.65;0;0;2137.0;22467.8;9770.699999999997;357.53;3714;4909;1
2015-10-02;7;10;5;57.6;0;0;1996.8;24101.5;9770.699999999997;348.43;3714;4909;1
2015-10-02;8;10;5;61.5;0;1;1764.8;27753.2;9770.699999999997;352.27;3714;4909;1
2015-10-02;9;10;5;62.86;0;1;1528.1;29567.7;9770.699999999997;351.27;3714;4909;1
2015-10-02;10;10;5;64.85;0;1;1324.5;29771.7;9770.699999999997;360.1;3714;4909;1
2015-10-02;11;10;5;63.4;0;1;1211.9;31340.5;9770.699999999997;340.23;3714;4909;1
2015-10-02;12;10;5;61.19;0;0;1172.5;31486.8;9770.699999999997;353.13;3714;4909;1
2015-10-02;13;10;5;61.25;0;0;1535.7;31727.0;9770.699999999997;352.71;3714;4909;1
2015-10-02;14;10;5;60.01;0;0;2106.5;31317.7;9770.699999999997;362.0;3714;4909;1
2015-10-02;15;10;5;56.8;0;0;2801.3;30203.4;9770.699999999997;356.14;3714;4909;1
2015-10-02;16;10;5;51.89;0;0;3547.9;29349.7;9770.699999999997;361.37;3714;4909;1
2015-10-02;17;10;5;48.0;0;0;4053.6;29566.9;9770.699999999997;365.88;3714;4909;1
2015-10-02;18;10;5;51.89;0;0;4088.3;29358.0;9770.699999999997;360.69;3714;4909;1
2015-10-02;19;10;5;55.97;0;0;3921.4;29182.0;9770.699999999997;319.11;3714;4909;1
2015-10-02;20;10;5;60.0;0;0;3632.7;29371.8;9770.699999999997;328.2;3714;4909;1
2015-10-02;21;10;5;63.03;0;0;3385.9;31782.6;9770.699999999997;352.5;3714;4909;1
2015-10-02;22;10;5;62.69;0;0;3238.0;31392.7;9770.699999999997;361.27;3714;4909;1
2015-10-02;23;10;5;59.1;0;0;3196.4;28194.9;9770.699999999997;358.33;3714;4909;1
2015-10-02;24;10;5;55.42;0;0;3220.7;26093.7;9770.699999999997;359.97;3714;4909;1
2015-10-03;1;10;6;51.3;0;1;3260.8;24743.7;9770.699999999997;351.15;3714;4909;1
2015-10-03;2;10;6;48.77;0;1;3252.0;23342.9;9770.699999999997;339.51;3714;4909;0
2015-10-03;3;10;6;46.3;0;1;3280.0;22443.8;9770.699999999997;336.81;3714;4909;0
2015-10-03;4;10;6;45.5;0;1;3212.5;21625.5;9770.699999999997;327.36;3714;4909;0
2015-10-03;5;10;6;44.05;0;1;3028.5;21152.7;9770.699999999997;332.17;3714;4909;1
2015-10-03;6;10;6;44.3;0;1;2783.2;21238.7;9770.699999999997;338.71;3714;4909;1
2015-10-03;7;10;6;46.3;0;1;2516.4;21508.4;9770.699999999997;350.15;3714;4909;0
2015-10-03;8;10;6;47.0;0;1;2173.0;22501.1;9770.699999999997;355.72;3714;4909;0
2015-10-03;9;10;6;48.77;0;1;1947.1;23528.8;9770.699999999997;367.2;3714;4909;0
2015-10-03;10;10;6;58.1;0;1;1705.8;25679.6;9770.699999999997;368.6;3714;4909;1
2015-10-03;11;10;6;59.5;0;1;1608.3;27479.7;9770.699999999997;372.01;3714;4909;1
2015-10-03;12;10;6;56.8;0;1;1778.8;27947.7;9770.699999999997;366.13;3714;4909;1
2015-10-03;13;10;6;54.02;0;1;2160.7;28070.6;9770.699999999997;361.87;3714;4909;1
2015-10-03;14;10;6;52.1;0;1;2663.9;28216.3;9770.699999999997;355.29;3714;4909;1
2015-10-03;15;10;6;48.1;0;1;3089.2;27245.7;9770.699999999997;355.42;3714;4909;1
2015-10-03;16;10;6;43.58;0;1;3055.3;25828.4;9770.699999999997;353.83;3714;4909;1
2015-10-03;17;10;6;42.62;0;1;3041.3;25252.2;9770.699999999997;341.46;3714;4909;1
2015-10-03;18;10;6;44.32;0;1;2817.8;24698.0;9770.699999999997;344.16;3714;4909;1
2015-10-03;19;10;6;48.77;0;1;2468.6;25025.8;9770.699999999997;339.6;3714;4909;0
2015-10-03;20;10;6;55.48;0;1;2029.6;25557.2;9770.699999999997;348.4;3714;4909;1
2015-10-03;21;10;6;60.6;0;1;1834.3;28150.4;9770.699999999997;365.95;3714;4909;1
2015-10-03;22;10;6;60.01;0;1;1709.1;27990.0;9770.699999999997;373.33;3714;4909;1
2015-10-03;23;10;6;54.45;0;1;1925.4;25776.1;9770.699999999997;370.55;3714;4909;1
2015-10-03;24;10;6;48.77;0;1;2301.9;23855.4;9770.699999999997;364.47;3714;4909;0
2015-10-04;1;10;7;44.5;0;1;2731.3;22725.4;9770.7;350.15;3714;4909;0
2015-10-04;2;10;7;43.5;0;0;3077.7;21149.0;9770.699999999997;332.0;3714;4909;0
2015-10-04;3;10;7;40.0;0;0;3491.7;20358.6;9770.699999999997;341.24;3714;4909;0
2015-10-04;4;10;7;39.4;0;0;3936.2;19538.3;9770.699999999997;327.41;3714;4909;1
2015-10-04;5;10;7;37.0;0;1;4414.4;19372.0;9770.699999999997;299.48;3714;4909;1
2015-10-04;6;10;7;35.5;0;1;4976.4;19096.0;9770.699999999997;313.04;3714;4909;1
2015-10-04;7;10;7;34.5;0;0;5637.5;19488.6;9770.699999999997;323.26;3714;4909;1
2015-10-04;8;10;7;34.98;1;0;6245.9;20211.0;9770.699999999997;332.84;3714;4909;1
2015-10-04;9;10;7;36.5;1;0;6711.7;20118.0;9770.699999999997;337.24;3714;4909;1
2015-10-04;10;10;7;37.96;-1;1;7046.2;21571.5;9770.699999999997;372.56;3714;4909;1
2015-10-04;11;10;7;39.15;1;1;7430.3;23775.0;9770.699999999997;381.94;3714;4909;1
2015-10-04;12;10;7;38.66;-1;1;8797.0;24723.2;9770.699999999997;380.4;3714;4909;1
2015-10-04;13;10;7;38.0;-1;1;9828.0;24844.1;9770.699999999997;378.15;3714;4909;1
2015-10-04;14;10;7;35.0;1;1;10838.2;25585.5;9770.699999999997;378.42;3714;4909;1
2015-10-04;15;10;7;29.41;1;1;11580.4;25558.3;9770.699999999997;369.21;3714;4909;1
2015-10-04;16;10;7;27.09;-1;1;12084.9;24167.2;9770.699999999997;350.26;3714;4909;1
2015-10-04;17;10;7;25.44;-1;1;12272.6;23118.7;9770.699999999997;350.22;3714;4909;1
2015-10-04;18;10;7;26.6;0;1;12310.9;23016.0;9770.699999999997;358.5;3714;4909;1
2015-10-04;19;10;7;34.5;0;0;11793.4;23057.0;9770.7;373.28;3714;4909;1
2015-10-04;20;10;7;40.0;0;1;11186.5;24187.0;10070.399999999998;373.34;3714;4909;1
2015-10-04;21;10;7;50.75;1;1;10583.9;27367.4;10070.399999999998;374.98;3714;4909;1
2015-10-04;22;10;7;54.07;0;1;10349.1;28173.7;10070.399999999998;383.02;3714;4909;1
2015-10-04;23;10;7;43.0;1;1;10235.8;26286.1;10070.399999999998;378.72;3714;4909;1
2015-10-04;24;10;7;37.85;-1;0;10472.8;25035.6;10070.399999999998;354.32;3714;4909;1
2015-10-05;1;10;1;34.77;1;0;10525.6;22804.9;10070.399999999998;305.32;3714;4909;1
2015-10-05;2;10;1;31.19;-1;0;10859.0;21645.1;10070.399999999998;234.68;3714;4909;1
2015-10-05;3;10;1;26.65;0;0;10917.8;20968.2;10070.399999999998;249.81;3714;4909;1
2015-10-05;4;10;1;26.43;0;1;10846.3;20749.0;10070.399999999998;312.29;3714;4909;1
2015-10-05;5;10;1;26.0;0;1;11018.7;20617.6;10070.399999999998;269.53;3714;4909;1
2015-10-05;6;10;1;26.35;0;1;11000.8;21308.4;10070.399999999998;248.33;3714;4909;1
2015-10-05;7;10;1;36.5;0;1;10950.0;23638.9;10070.399999999998;252.38;3714;4909;1
2015-10-05;8;10;1;44.0;0;1;11032.2;27673.4;10070.399999999998;235.5;3714;4909;1
2015-10-05;9;10;1;46.69;0;1;11021.6;29685.4;10070.399999999998;207.29;3714;4909;1
2015-10-05;10;10;1;53.01;-1;1;10965.6;30894.2;10070.399999999998;236.64;3714;4909;1
2015-10-05;11;10;1;51.56;1;1;11034.1;31631.0;10070.399999999998;262.9;3714;4909;1
2015-10-05;12;10;1;49.16;1;1;11676.7;32442.0;10070.399999999998;317.74;3714;4909;1
2015-10-05;13;10;1;46.6;1;1;12225.8;32752.3;10070.399999999998;326.5;3714;4909;1
2015-10-05;14;10;1;45.97;-1;1;12788.9;32608.2;10040.7;343.6;3714;4909;1
2015-10-05;15;10;1;43.42;1;1;13017.9;30994.0;10040.7;343.43;3714;4909;1
2015-10-05;16;10;1;40.97;-1;1;13517.4;30093.9;10040.7;374.39;3714;4909;1
2015-10-05;17;10;1;41.38;-1;1;13313.5;29993.4;10060.7;365.24;3714;4909;1
2015-10-05;18;10;1;44.0;0;1;12992.9;29970.6;10060.7;380.46;3714;4909;1
2015-10-05;19;10;1;44.47;0;1;12714.7;29964.9;10060.7;333.03;3714;4909;1
2015-10-05;20;10;1;48.01;0;1;12528.0;30579.7;10060.7;364.46;3714;4909;1
2015-10-05;21;10;1;55.93;0;1;12419.7;32872.0;10060.7;379.59;3714;4909;1
2015-10-05;22;10;1;52.0;0;1;12442.3;32428.1;10060.7;384.53;3714;4909;1
2015-10-05;23;10;1;40.0;0;1;12469.1;28727.2;10060.7;375.09;3714;4909;1
2015-10-05;24;10;1;36.2;1;1;12566.1;25927.4;10060.7;365.01;3714;4909;1
2015-10-06;1;10;2;33.17;1;1;12480.1;24605.9;10060.7;304.53;3714;4909;0
2015-10-06;2;10;2;29.1;1;1;12606.8;23238.3;10060.7;296.56;3714;4909;0
2015-10-06;3;10;2;26.41;0;1;12703.5;22463.4;10060.7;222.5;3714;4909;1
2015-10-06;4;10;2;24.4;-1;1;12710.1;22108.1;10060.7;203.35;3714;4909;0
2015-10-06;5;10;2;20.15;0;1;12705.8;21997.1;10060.7;219.81;3714;4909;0
2015-10-06;6;10;2;26.26;0;1;12458.9;22420.1;10060.7;219.56;3714;4909;1
2015-10-06;7;10;2;35.29;-1;1;12142.6;24174.4;10060.7;213.39;3714;4909;1
2015-10-06;8;10;2;43.0;0;1;12051.5;27822.9;10060.7;256.68;3714;4909;0
2015-10-06;9;10;2;48.08;1;1;11837.7;30424.7;10060.7;305.59;3714;4909;1
2015-10-06;10;10;2;50.1;1;1;11896.2;30961.0;10060.7;338.63;3714;4909;1
2015-10-06;11;10;2;49.59;1;1;12152.7;31521.8;10060.7;334.79;3714;4909;1
2015-10-06;12;10;2;48.04;1;1;12404.0;31986.9;10060.7;333.76;3714;4909;0
2015-10-06;13;10;2;48.04;1;1;12527.0;32454.4;10060.7;407.62;3714;4909;0
2015-10-06;14;10;2;46.12;-1;1;12711.7;32163.4;10060.7;367.0;3714;4909;0
2015-10-06;15;10;2;43.58;0;1;12651.8;31074.6;9737.399999999998;300.63;3714;4909;0
2015-10-06;16;10;2;42.2;1;1;12533.3;30307.2;9737.399999999998;289.4;3714;4909;1
2015-10-06;17;10;2;43.0;0;1;12037.8;30073.0;10060.7;311.33;3714;4909;1
2015-10-06;18;10;2;44.5;0;1;11129.4;30277.5;10060.7;332.87;3714;4909;1
2015-10-06;19;10;2;54.58;0;1;10014.9;29722.1;10060.7;359.16;3714;4909;1
2015-10-06;20;10;2;59.59;0;1;8782.9;30095.4;10060.7;353.78;3714;4909;1
2015-10-06;21;10;2;68.48;0;1;7664.6;32368.5;10060.7;408.72;3714;4909;1
2015-10-06;22;10;2;67.52;0;1;7000.9;32292.3;10060.7;370.8;3714;4909;1
2015-10-06;23;10;2;60.32;0;1;6308.2;28783.9;10060.7;343.77;3714;4909;1
2015-10-06;24;10;2;57.25;0;1;5900.7;25689.5;10060.7;273.94;3714;4909;1
2015-10-07;1;10;3;56.1;0;0;5447.4;24327.6;10060.7;238.0;3714;4909;1
2015-10-07;2;10;3;55.48;0;0;4977.3;23415.1;10060.7;221.72;3714;4909;1
2015-10-07;3;10;3;51.89;0;1;4559.0;22530.2;10060.7;220.72;3714;4909;1
2015-10-07;4;10;3;47.74;0;0;4153.6;22160.9;10060.7;220.72;3714;4909;1
2015-10-07;5;10;3;51.92;0;0;3736.9;22124.4;10060.7;215.17;3714;4909;1
2015-10-07;6;10;3;56.8;0;1;3301.1;22700.2;10060.7;205.05;3714;4909;1
2015-10-07;7;10;3;59.0;0;1;3081.3;24485.6;9917.3;226.13;3714;4909;1
2015-10-07;8;10;3;63.69;0;0;2858.8;28079.6;9917.3;288.48;3714;4909;1
2015-10-07;9;10;3;63.69;0;1;2448.6;29852.8;9917.3;361.91;3714;4909;1
2015-10-07;10;10;3;64.19;0;1;2154.5;30286.6;9570.1;382.82;3714;4909;1
2015-10-07;11;10;3;65.0;0;1;2001.5;30909.0;9570.1;395.02;3714;4909;1
2015-10-07;12;10;3;63.69;0;0;1806.1;31415.8;9630.1;380.77;3714;4909;1
2015-10-07;13;10;3;63.5;0;0;1698.7;31590.6;9680.1;388.95;3714;4909;1
2015-10-07;14;10;3;63.0;0;0;1716.3;31751.7;9922.3;359.67;3714;4909;1
2015-10-07;15;10;3;60.69;0;0;1728.9;30370.2;9922.3;293.54;3714;4909;1
2015-10-07;16;10;3;58.1;0;1;1739.2;29534.0;9922.3;224.02;3714;4909;1
2015-10-07;17;10;3;57.25;0;1;1862.9;29451.7;9922.3;226.79;3714;4909;0
2015-10-07;18;10;3;57.5;0;1;2160.1;29498.1;9922.3;267.8;3714;4909;0
2015-10-07;19;10;3;58.1;0;1;2494.2;29099.0;9922.3;284.26;3714;4909;0
2015-10-07;20;10;3;60.01;0;1;2940.5;30009.4;9922.3;307.54;3714;4909;0
2015-10-07;21;10;3;64.11;0;1;3234.2;32408.7;9922.3;331.7;3714;4909;1
2015-10-07;22;10;3;62.69;0;1;3564.9;31685.1;9922.3;334.12;3714;4909;1
2015-10-07;23;10;3;58.0;0;1;3770.0;28181.5;9922.3;331.74;3714;4909;0
2015-10-07;24;10;3;51.0;0;1;3844.3;25822.8;9922.3;332.35;3714;4909;0
2015-10-08;1;10;4;54.0;0;1;3757.1;24466.9;10065.7;359.56;3714;4909;0
2015-10-08;2;10;4;47.63;0;1;3815.7;22825.3;10065.7;352.91;3714;4909;1
2015-10-08;3;10;4;46.29;0;1;3804.5;22197.0;10065.7;346.45;3714;4909;0
2015-10-08;4;10;4;46.29;0;1;3715.5;21798.3;10065.7;326.1;3714;4909;0
2015-10-08;5;10;4;46.29;0;1;3708.0;21776.6;10065.7;343.41;3714;4909;0
2015-10-08;6;10;4;46.29;0;1;3720.1;22059.5;10065.7;357.87;3714;4909;0
2015-10-08;7;10;4;49.13;0;1;3781.8;24478.2;10065.7;348.49;3714;4909;1
2015-10-08;8;10;4;56.8;0;1;3810.6;27779.4;10065.7;366.2;3714;4909;1
2015-10-08;9;10;4;59.84;-1;1;3627.2;29686.0;10065.7;374.65;3714;4909;0
2015-10-08;10;10;4;61.14;1;1;3319.4;30446.0;9723.999999999998;374.65;3714;4909;1
2015-10-08;11;10;4;62.1;0;1;3010.8;30788.0;9724.0;372.28;3714;4909;0
2015-10-08;12;10;4;61.86;0;1;2542.6;31053.8;9723.999999999998;359.01;3714;4909;0
2015-10-08;13;10;4;61.99;0;1;2236.8;31313.5;9724.0;355.7;3714;4909;0
2015-10-08;14;10;4;61.6;0;1;1988.7;31378.6;9724.0;363.57;3714;4909;0
2015-10-08;15;10;4;60.1;0;1;1831.4;29908.7;9724.0;367.46;3714;4909;0
2015-10-08;16;10;4;60.01;0;1;1964.4;29276.3;9724.0;371.39;3714;4909;0
2015-10-08;17;10;4;60.1;0;0;2139.3;28997.5;9723.999999999998;368.57;3714;4909;0
2015-10-08;18;10;4;60.1;0;0;2473.9;29023.4;9724.0;363.18;3714;4909;0
2015-10-08;19;10;4;60.1;0;0;2894.8;28949.1;9723.999999999998;351.47;3714;4909;0
2015-10-08;20;10;4;65.0;0;0;3431.3;29813.7;9724.0;362.75;3714;4909;0
2015-10-08;21;10;4;62.99;0;1;3734.1;31862.7;9724.0;371.14;3714;4909;0
2015-10-08;22;10;4;61.1;0;1;3808.8;31350.5;9724.0;368.6;3714;4909;0
2015-10-08;23;10;4;56.6;0;0;3850.6;28430.1;9724.0;351.4;3714;4909;0
2015-10-08;24;10;4;51.0;0;0;3663.6;25722.9;9723.999999999998;358.5;3714;4909;0
2015-10-09;1;10;5;51.89;0;0;3305.8;24046.8;9724.0;347.24;3714;4909;0
2015-10-09;2;10;5;46.69;0;1;3106.5;22714.4;9723.999999999998;322.94;3714;4909;0
2015-10-09;3;10;5;46.58;0;0;2781.1;21957.5;9724.0;316.29;3714;4909;0
2015-10-09;4;10;5;46.58;0;0;2435.4;21847.0;9724.0;297.45;3714;4909;0
2015-10-09;5;10;5;46.69;0;0;2121.4;21549.4;9724.0;307.12;3714;4909;0
2015-10-09;6;10;5;47.63;0;0;1911.9;22087.1;9724.0;310.19;3714;4909;0
2015-10-09;7;10;5;50.54;0;1;1745.8;23956.4;9723.999999999998;344.63;3714;4909;0
2015-10-09;8;10;5;59.6;0;1;1473.9;27119.7;9724.0;363.02;3714;4909;0
2015-10-09;9;10;5;61.04;1;0;1298.4;28403.4;9723.999999999998;373.78;3714;4909;0
2015-10-09;10;10;5;61.38;0;1;1160.5;29542.4;9724.0;370.26;3714;4909;1
2015-10-09;11;10;5;61.69;0;0;1086.6;30302.0;9724.0;370.41;3714;4909;1
2015-10-09;12;10;5;61.04;0;0;997.4;30326.0;9724.0;365.8;3714;4909;1
2015-10-09;13;10;5;60.73;0;0;933.5;30536.7;9724.0;358.33;3714;4909;1
2015-10-09;14;10;5;60.01;0;0;917.7;30225.6;10065.7;364.82;3714;4909;1
2015-10-09;15;10;5;58.0;0;0;956.7;29006.0;10065.7;365.94;3714;4909;1
2015-10-09;16;10;5;55.0;0;0;1149.4;28572.5;10065.7;369.03;3714;4909;0
2015-10-09;17;10;5;55.6;0;0;1300.3;28145.5;10065.7;369.25;3714;4909;0
2015-10-09;18;10;5;56.8;0;0;1460.3;28205.0;10065.7;367.14;3714;4909;0
2015-10-09;19;10;5;59.59;0;0;1514.1;27940.7;10065.7;349.91;3714;4909;1
2015-10-09;20;10;5;60.5;0;0;1589.5;28862.2;10065.7;357.53;3714;4909;1
2015-10-09;21;10;5;63.5;0;0;1719.9;30861.7;10065.7;375.23;3714;4909;0
2015-10-09;22;10;5;61.69;0;0;1877.5;30363.8;10065.7;370.48;3714;4909;1
2015-10-09;23;10;5;59.0;0;0;2064.2;27960.7;10065.7;371.91;3714;4909;1
2015-10-09;24;10;5;52.62;0;0;2140.4;25500.3;10065.7;346.58;3714;4909;1
2015-10-10;1;10;6;54.0;0;0;2134.7;23912.5;10065.7;351.15;3714;4909;1
2015-10-10;2;10;6;50.89;0;0;2187.8;23044.2;10065.7;344.79;3714;4909;1
2015-10-10;3;10;6;47.74;0;0;2273.1;21589.7;10065.7;345.24;3714;4909;1
2015-10-10;4;10;6;46.3;0;0;2336.2;21076.9;9495.7;349.73;3714;4909;0
2015-10-10;5;10;6;43.97;0;0;2436.5;20847.6;9495.7;348.14;3714;4909;0
2015-10-10;6;10;6;43.0;0;0;2461.9;20819.2;9495.7;352.98;3714;4909;1
2015-10-10;7;10;6;43.15;0;0;2497.1;20965.6;9495.7;356.44;3714;4909;0
2015-10-10;8;10;6;44.0;0;0;2589.9;21990.3;9495.7;361.91;3714;4909;1
2015-10-10;9;10;6;46.3;0;0;2595.6;23255.6;9495.7;365.24;3714;4909;1
2015-10-10;10;10;6;53.11;0;1;2577.0;25313.7;9495.7;368.55;3714;4909;1
2015-10-10;11;10;6;52.42;0;1;2505.6;26552.7;9495.7;350.08;3714;4909;1
2015-10-10;12;10;6;48.7;0;1;2566.4;26752.7;9495.7;350.19;3714;4909;1
2015-10-10;13;10;6;47.63;0;1;2672.9;26804.9;9495.7;350.42;3714;4909;1
2015-10-10;14;10;6;47.63;0;1;2828.8;26906.2;9495.7;328.57;3714;4909;1
2015-10-10;15;10;6;46.3;0;1;2927.8;26285.4;9495.7;343.14;3714;4909;1
2015-10-10;16;10;6;44.08;0;0;3211.3;25006.9;9495.7;349.25;3714;4909;0
2015-10-10;17;10;6;43.5;0;0;3208.3;24267.4;9495.7;352.14;3714;4909;0
2015-10-10;18;10;6;44.84;0;0;3203.6;24116.7;9495.7;352.0;3714;4909;0
2015-10-10;19;10;6;50.0;0;1;3345.4;24336.7;9495.7;326.77;3714;4909;1
2015-10-10;20;10;6;52.37;1;1;3521.1;25457.8;9495.7;348.77;3714;4909;1
2015-10-10;21;10;6;58.95;0;0;3727.1;27839.5;9495.7;364.6;3714;4909;1
2015-10-10;22;10;6;56.6;0;1;3760.1;27884.0;9495.7;366.47;3714;4909;1
2015-10-10;23;10;6;50.3;0;1;3784.6;25674.1;9495.7;361.9;3714;4909;1
2015-10-10;24;10;6;49.85;0;1;3741.7;24154.6;9495.7;349.16;3714;4909;1
2015-10-11;1;10;7;50.52;0;1;3493.4;22590.4;9495.7;315.39;3714;4909;1
2015-10-11;2;10;7;44.97;0;1;3297.9;21229.1;9495.7;272.2;3714;4909;1
2015-10-11;3;10;7;41.0;0;1;3122.0;20284.0;9495.7;293.49;3714;4909;0
2015-10-11;4;10;7;39.58;0;0;2919.1;19614.0;9495.7;342.02;3714;4909;0
2015-10-11;5;10;7;39.5;0;0;2659.3;19407.5;9495.7;343.67;3714;4909;0
2015-10-11;6;10;7;39.67;0;1;2478.4;19202.8;9495.7;338.58;3714;4909;0
2015-10-11;7;10;7;40.53;0;0;2320.0;19568.5;9495.7;309.64;3714;4909;0
2015-10-11;8;10;7;41.6;0;1;2105.2;20250.2;9495.7;322.69;3714;4909;1
2015-10-11;9;10;7;41.0;0;1;2038.0;20500.3;9495.7;313.45;3714;4909;1
2015-10-11;10;10;7;46.3;0;1;2069.2;21976.6;9495.7;337.12;3714;4909;1
2015-10-11;11;10;7;50.0;0;1;2041.0;23634.9;9495.7;327.05;3714;4909;1
2015-10-11;12;10;7;50.1;0;1;2105.4;24218.2;9495.7;345.41;3714;4909;1
2015-10-11;13;10;7;50.0;0;1;2328.6;24633.3;9495.7;345.41;3714;4909;1
2015-10-11;14;10;7;50.0;0;1;2641.2;24834.6;9495.7;361.67;3714;4909;1
2015-10-11;15;10;7;49.02;0;1;2851.3;24600.4;10065.7;340.45;3714;4909;1
2015-10-11;16;10;7;44.86;0;0;3002.8;23275.7;10065.7;338.05;3714;4909;1
2015-10-11;17;10;7;41.74;0;0;2997.9;22470.8;10065.7;327.09;3714;4909;0
2015-10-11;18;10;7;42.58;0;0;2891.6;22109.5;10065.7;316.39;3714;4909;0
2015-10-11;19;10;7;44.47;0;1;2603.3;22232.6;10065.7;372.4;3714;4909;0
2015-10-11;20;10;7;50.73;1;1;2436.4;23746.0;10065.7;375.95;3714;4909;0
2015-10-11;21;10;7;61.0;0;1;2373.6;26566.3;10065.7;391.28;3714;4909;1
2015-10-11;22;10;7;61.74;0;1;2482.4;26620.3;10065.7;394.79;3714;4909;1
2015-10-11;23;10;7;57.5;0;1;2610.1;25229.9;10065.7;384.7;3714;4909;1
2015-10-11;24;10;7;50.1;0;1;2890.4;23744.8;10065.7;371.22;3714;4909;1
2015-10-12;1;10;7;45.15;0;1;3412.8;22353.6;10065.7;345.78;3714;4909;0
2015-10-12;2;10;7;39.75;0;1;3623.1;20839.8;10065.7;296.9;3714;4909;0
2015-10-12;3;10;7;38.75;0;0;3690.9;20099.1;10065.7;298.14;3714;4909;0
2015-10-12;4;10;7;38.2;0;0;3694.1;19413.1;10065.7;342.69;3714;4909;0
2015-10-12;5;10;7;37.7;0;0;3759.9;19072.8;10065.7;344.91;3714;4909;0
2015-10-12;6;10;7;37.58;0;0;3708.5;19303.3;10065.7;346.65;3714;4909;0
2015-10-12;7;10;7;43.45;1;0;3630.1;19956.4;10065.7;348.88;3714;4909;0
2015-10-12;8;10;7;50.3;-1;1;3627.9;20918.1;10065.7;355.63;3714;4909;0
2015-10-12;9;10;7;51.75;-1;1;3810.6;20779.3;10065.7;355.28;3714;4909;0
2015-10-12;10;10;7;53.11;1;1;4118.7;22372.3;10065.7;362.9;3714;4909;1
2015-10-12;11;10;7;50.3;1;1;4332.5;24130.9;10065.7;387.94;3714;4909;1
2015-10-12;12;10;7;49.02;0;1;4422.3;24881.5;10065.7;391.98;3714;4909;1
2015-10-12;13;10;7;50.52;0;1;4506.0;25098.7;10065.7;388.61;3714;4909;1
2015-10-12;14;10;7;51.02;0;1;4604.9;25695.3;10065.7;389.74;3714;4909;1
2015-10-12;15;10;7;50.52;0;1;4652.4;25202.9;10065.7;389.37;3714;4909;1
2015-10-12;16;10;7;48.06;0;1;4959.2;23719.7;10065.7;387.67;3714;4909;1
2015-10-12;17;10;7;46.54;1;0;5220.7;23143.1;10065.7;384.22;3714;4909;1
2015-10-12;18;10;7;47.38;1;0;5429.5;22916.9;10065.7;378.28;3714;4909;1
