datetime;P48_EOLICA;P48_DEMANDA;P48_CARBON;POT_DISP_HULLA_ANT;POT_DISP_HULA_SB;PRECIO_MD_ESP;PRECIO_MD_FR;PRECIO_I1;PRECIO_I2;PBF_SALDO_INTERC
2015-09-30 00:00:00;4727.7;24595.3;7181.4;5355.400000000001;4705.299999999999;48.2;38.51;54.13;56.8;1200.0
2015-09-30 01:00:00;4389.9;23083.0;6771.7;5355.400000000001;4705.299999999999;45.65;29.76;50.7;56.13;1200.0
2015-09-30 02:00:00;3889.6;22504.4;6559.5;5355.400000000001;4705.299999999999;45.35;28.01;50.35;53.96;1200.0
2015-09-30 03:00:00;3498.3;22297.5;6560.4;5355.400000000001;4705.299999999999;45.29;27.38;50.29;51.01;1200.0
2015-09-30 04:00:00;3032.9;22038.9;6724.1;5355.400000000001;4705.299999999999;45.42;27.0;49.88;50.42;1200.0
2015-09-30 05:00:00;2777.9;22370.5;7174.6;5355.400000000001;4705.299999999999;45.65;30.55;50.65;50.65;1200.0
2015-09-30 06:00:00;2522.1;24532.6;7955.3;5355.400000000001;4705.299999999999;52.0;42.93;56.13;54.31;1200.0
2015-09-30 07:00:00;2303.5;27986.9;8281.3;5355.400000000001;4705.299999999999;59.9;53.78;62.0;62.4;1200.0
2015-09-30 08:00:00;2141.9;29690.2;8304.3;5355.400000000001;4705.299999999999;60.01;55.5;61.71;62.51;1200.0
2015-09-30 09:00:00;1980.8;30192.1;8263.3;5355.400000000001;4705.299999999999;60.6;49.27;62.86;63.03;1200.0
2015-09-30 10:00:00;1877.2;30715.9;8063.3;5355.400000000001;4705.299999999999;60.01;45.51;60.14;60.59;1200.0
2015-09-30 11:00:00;1832.2;31121.8;8274.3;5355.400000000001;4705.299999999999;59.1;43.22;59.1;59.69;1200.0
2015-09-30 12:00:00;1944.6;31407.3;7935.3;5355.400000000001;4705.299999999999;58.9;43.63;58.9;59.09;1200.0
2015-09-30 13:00:00;2126.1;31400.4;8037.3;5355.400000000001;4705.299999999999;59.99;38.28;59.99;59.99;1200.0
2015-09-30 14:00:00;2394.0;30196.3;8278.3;5355.400000000001;4705.299999999999;57.0;38.25;57.0;57.8;1200.0
2015-09-30 15:00:00;2418.5;29667.8;8259.7;5355.400000000001;4705.299999999999;56.57;34.14;56.8;56.8;1200.0
2015-09-30 16:00:00;2507.1;29445.0;8083.3;5355.400000000001;4705.299999999999;57.0;33.89;58.65;59.31;1200.0
2015-09-30 17:00:00;2486.2;29636.8;8237.3;5355.400000000001;4705.299999999999;58.9;43.01;60.01;60.52;1200.0
2015-09-30 18:00:00;2358.1;29376.0;8297.3;5355.400000000001;4705.299999999999;59.31;50.0;60.53;60.48;1200.0
2015-09-30 19:00:00;2303.3;29704.5;8347.0;5355.400000000001;4705.299999999999;59.1;58.0;59.1;60.28;1200.0
2015-09-30 20:00:00;2262.0;32132.5;8299.6;5355.400000000001;4705.299999999999;64.11;51.39;63.11;64.11;1200.0
2015-09-30 21:00:00;2077.8;31941.3;8352.3;5355.400000000001;4705.299999999999;68.48;46.79;66.43;66.48;1200.0
2015-09-30 22:00:00;2197.6;28663.7;8300.3;5355.400000000001;4705.299999999999;58.9;43.94;59.58;59.58;1200.0
2015-09-30 23:00:00;2253.1;26220.8;8265.3;5355.400000000001;4705.299999999999;58.9;41.43;60.01;60.52;1200.0
2015-10-01 00:00:00;2196.1;24517.1;8203.3;5355.400000000001;4705.299999999999;56.65;38.56;56.31;58.3;1200.0
2015-10-01 01:00:00;2064.4;23168.6;8286.8;5355.400000000001;4705.299999999999;53.5;31.27;54.25;56.6;1200.0
2015-10-01 02:00:00;1866.5;22437.2;8301.3;5355.400000000001;4705.299999999999;49.69;30.66;49.69;51.58;1200.0
2015-10-01 03:00:00;1660.9;22281.3;8281.3;5355.400000000001;4705.299999999999;49.1;29.14;49.1;49.57;1200.0
2015-10-01 04:00:00;1373.9;21909.7;8247.7;5355.400000000001;4705.299999999999;51.25;29.4;51.25;52.0;1200.0
2015-10-01 05:00:00;1327.0;22183.9;8223.3;5355.400000000001;4705.299999999999;53.6;32.87;53.74;54.09;1200.0
2015-10-01 06:00:00;1347.4;24139.8;8014.0;5355.400000000001;4705.299999999999;58.02;44.97;58.02;58.52;1200.0
2015-10-01 07:00:00;1363.3;28141.4;8102.1;5355.400000000001;4705.299999999999;63.03;56.0;62.82;63.03;200.0
2015-10-01 08:00:00;1364.5;29311.3;8079.3;5355.400000000001;4705.299999999999;63.56;59.06;63.56;63.56;200.0
2015-10-01 09:00:00;1278.9;29899.4;8282.3;5355.400000000001;4705.299999999999;64.66;49.02;64.66;64.66;200.0
2015-10-01 10:00:00;1162.9;30370.7;7825.3;5355.400000000001;4705.299999999999;63.9;43.15;63.4;62.9;200.0
2015-10-01 11:00:00;1145.1;30767.9;8121.9;5355.400000000001;4705.299999999999;61.9;41.73;62.22;61.9;200.0
2015-10-01 12:00:00;1402.0;31452.4;8112.3;5355.400000000001;4705.299999999999;60.9;43.93;62.0;60.9;200.0
2015-10-01 13:00:00;1948.7;31464.0;8326.1;5355.400000000001;4705.299999999999;59.8;39.21;61.33;59.8;200.0
2015-10-01 14:00:00;2593.9;30205.9;8191.3;5355.400000000001;4705.299999999999;56.8;34.28;58.0;56.8;200.0
2015-10-01 15:00:00;3245.2;29999.4;8311.5;5355.400000000001;4705.299999999999;53.6;34.51;55.0;53.6;200.0
2015-10-01 16:00:00;3658.4;29814.9;8415.3;5355.400000000001;4705.299999999999;53.5;36.38;55.0;53.3;200.0
2015-10-01 17:00:00;3903.7;30029.1;8295.8;5355.400000000001;4570.299999999999;54.9;44.48;55.9;54.9;400.0
2015-10-01 18:00:00;3966.8;29785.5;7339.6;5065.4;4570.299999999999;55.26;51.57;56.0;55.06;1200.0
2015-10-01 19:00:00;3928.2;30157.7;7220.3;5065.4;4705.299999999999;61.0;61.0;62.22;61.02;-346.4
2015-10-01 20:00:00;3792.4;32257.8;7754.9;5065.4;4705.299999999999;61.69;55.0;63.4;63.0;1200.0
2015-10-01 21:00:00;3672.3;32103.4;7948.0;5065.4;4705.299999999999;61.0;44.95;63.0;62.36;1200.0
2015-10-01 22:00:00;3462.3;28472.9;7883.3;5065.4;4705.299999999999;56.8;43.03;57.8;56.8;1200.0
2015-10-01 23:00:00;3163.7;26178.8;7919.3;5065.4;4705.299999999999;53.0;41.79;53.71;53.0;1200.0
2015-10-02 00:00:00;2861.0;24738.7;7725.2;5065.4;4705.299999999999;58.81;43.45;57.61;49.0;1200.0
2015-10-02 01:00:00;2541.5;23410.2;7469.3;5065.4;4705.299999999999;56.6;40.51;54.6;45.0;1200.0
2015-10-02 02:00:00;2379.2;22538.6;7409.8;5065.4;4705.299999999999;53.65;38.27;48.0;42.85;1200.0
2015-10-02 03:00:00;2245.4;22107.1;7201.9;5065.4;4705.299999999999;52.01;31.39;47.01;42.85;1200.0
2015-10-02 04:00:00;2264.2;22033.3;7307.7;5065.4;4705.299999999999;50.0;31.54;47.0;45.0;1200.0
2015-10-02 05:00:00;2137.0;22467.8;7451.7;5065.4;4705.299999999999;53.65;37.2;48.65;47.0;1200.0
2015-10-02 06:00:00;1996.8;24101.5;7703.2;5065.4;4705.299999999999;57.6;44.68;55.87;52.0;1200.0
2015-10-02 07:00:00;1764.8;27753.2;7825.8;5065.4;4705.299999999999;61.5;54.92;60.0;58.0;1200.0
2015-10-02 08:00:00;1528.1;29567.7;8078.5;5065.4;4705.299999999999;62.86;60.0;61.69;58.11;1200.0
2015-10-02 09:00:00;1324.5;29771.7;8109.3;5065.4;4705.299999999999;64.85;51.34;63.76;59.99;1200.0
2015-10-02 10:00:00;1211.9;31340.5;8184.3;5065.4;4705.299999999999;63.4;54.53;61.9;60.1;1200.0
2015-10-02 11:00:00;1172.5;31486.8;8054.8;5065.4;4705.299999999999;61.19;54.03;59.44;58.13;1200.0
2015-10-02 12:00:00;1535.7;31727.0;7961.1;5065.4;4705.299999999999;61.25;50.86;60.24;58.8;1200.0
2015-10-02 13:00:00;2106.5;31317.7;7816.3;5065.4;4705.299999999999;60.01;47.56;59.49;57.61;1200.0
2015-10-02 14:00:00;2801.3;30203.4;7819.3;5065.4;4705.299999999999;56.8;47.53;55.85;53.7;1200.0
2015-10-02 15:00:00;3547.9;29349.7;7784.3;5065.4;4705.299999999999;51.89;44.5;51.01;49.5;1200.0
2015-10-02 16:00:00;4053.6;29566.9;7512.2;5065.4;4705.299999999999;48.0;42.95;47.67;46.91;1200.0
2015-10-02 17:00:00;4088.3;29358.0;7571.5;5065.4;4705.299999999999;51.89;44.68;50.89;49.5;1200.0
2015-10-02 18:00:00;3921.4;29182.0;7471.3;5065.4;4705.299999999999;55.97;48.1;55.5;53.97;1200.0
2015-10-02 19:00:00;3632.7;29371.8;7664.8;5065.4;4705.299999999999;60.0;55.0;59.25;56.0;1200.0
2015-10-02 20:00:00;3385.9;31782.6;8050.9;5065.4;4705.299999999999;63.03;49.03;63.03;61.49;1200.0
2015-10-02 21:00:00;3238.0;31392.7;8213.3;5065.4;4705.299999999999;62.69;47.58;62.14;60.81;1200.0
2015-10-02 22:00:00;3196.4;28194.9;8152.2;5065.4;4705.299999999999;59.1;48.77;58.58;56.0;1200.0
2015-10-02 23:00:00;3220.7;26093.7;8018.3;5065.4;4705.299999999999;55.42;44.75;54.49;53.2;1200.0
2015-10-03 00:00:00;3260.8;24743.7;7703.3;5065.4;4705.299999999999;51.3;38.28;50.85;51.5;1200.0
2015-10-03 01:00:00;3252.0;23342.9;7304.1;5065.4;4705.299999999999;48.77;34.02;48.77;50.11;1200.0
2015-10-03 02:00:00;3280.0;22443.8;6824.7;5065.4;4705.299999999999;46.3;32.55;46.3;49.96;1200.0
2015-10-03 03:00:00;3212.5;21625.5;6548.1;5065.4;4705.299999999999;45.5;29.04;45.5;49.16;1200.0
2015-10-03 04:00:00;3028.5;21152.7;5989.5;5065.4;4705.299999999999;44.05;26.9;43.11;46.11;1200.0
2015-10-03 05:00:00;2783.2;21238.7;6260.9;5065.4;4705.299999999999;44.3;28.54;43.0;46.0;1200.0
2015-10-03 06:00:00;2516.4;21508.4;6465.2;5065.4;4705.299999999999;46.3;32.81;46.3;49.3;1200.0
2015-10-03 07:00:00;2173.0;22501.1;6656.8;5065.4;4705.299999999999;47.0;38.49;47.0;49.19;1200.0
2015-10-03 08:00:00;1947.1;23528.8;6744.9;5065.4;4705.299999999999;48.77;38.34;50.77;49.96;1200.0
2015-10-03 09:00:00;1705.8;25679.6;7451.2;5065.4;4705.299999999999;58.1;43.24;57.3;56.36;1200.0
2015-10-03 10:00:00;1608.3;27479.7;7638.9;5065.4;4705.299999999999;59.5;43.0;58.75;57.75;1200.0
2015-10-03 11:00:00;1778.8;27947.7;7608.1;5065.4;4705.299999999999;56.8;41.87;56.29;55.98;1200.0
2015-10-03 12:00:00;2160.7;28070.6;7563.0;5065.4;4705.299999999999;54.02;41.5;53.48;52.82;1200.0
2015-10-03 13:00:00;2663.9;28216.3;7568.3;5065.4;4705.299999999999;52.1;39.89;51.22;50.54;1200.0
2015-10-03 14:00:00;3089.2;27245.7;7384.2;5065.4;4705.299999999999;48.1;38.24;48.0;49.52;1200.0
2015-10-03 15:00:00;3055.3;25828.4;7005.3;5065.4;4705.299999999999;43.58;37.22;43.48;43.58;1200.0
2015-10-03 16:00:00;3041.3;25252.2;7004.3;5065.4;4705.299999999999;42.62;32.72;42.62;42.62;1200.0
2015-10-03 17:00:00;2817.8;24698.0;7170.0;5065.4;4705.299999999999;44.32;33.81;44.32;44.32;1200.0
2015-10-03 18:00:00;2468.6;25025.8;7465.5;5065.4;4705.299999999999;48.77;40.3;49.27;49.58;1200.0
2015-10-03 19:00:00;2029.6;25557.2;7466.9;5065.4;4705.299999999999;55.48;47.01;54.93;54.0;1200.0
2015-10-03 20:00:00;1834.3;28150.4;7499.7;5065.4;4705.299999999999;60.6;46.63;59.99;59.59;1200.0
2015-10-03 21:00:00;1709.1;27990.0;7660.3;5065.4;4705.299999999999;60.01;41.23;59.01;58.21;1200.0
2015-10-03 22:00:00;1925.4;25776.1;7574.5;5065.4;4705.299999999999;54.45;41.44;53.24;52.82;1200.0
2015-10-03 23:00:00;2301.9;23855.4;7086.5;5065.4;4705.299999999999;48.77;41.5;49.01;48.87;1200.0
2015-10-04 00:00:00;2731.3;22725.4;6106.4;5065.400000000001;4705.299999999999;44.5;39.81;47.5;50.0;1200.0
2015-10-04 01:00:00;3077.7;21149.0;4693.6;5065.4;4705.299999999999;43.5;38.18;43.86;47.11;1200.0
2015-10-04 02:00:00;3491.7;20358.6;3497.3;5065.4;4705.299999999999;40.0;35.12;40.0;46.88;1200.0
2015-10-04 03:00:00;3936.2;19538.3;2810.6;5065.4;4705.299999999999;39.4;32.92;37.9;46.43;1200.0
2015-10-04 04:00:00;4414.4;19372.0;2425.8;5065.4;4705.299999999999;37.0;30.11;36.5;42.0;1200.0
2015-10-04 05:00:00;4976.4;19096.0;2235.0;5065.4;4705.299999999999;35.5;29.54;33.0;40.5;1200.0
2015-10-04 06:00:00;5637.5;19488.6;2019.0;5065.4;4705.299999999999;34.5;33.0;33.5;39.5;1200.0
2015-10-04 07:00:00;6245.9;20211.0;1884.0;5065.4;4705.299999999999;34.98;34.98;33.48;35.98;1180.5
2015-10-04 08:00:00;6711.7;20118.0;1658.3;5065.4;4705.299999999999;36.5;36.5;35.0;39.0;148.8
2015-10-04 09:00:00;7046.2;21571.5;1656.5;5065.4;4705.299999999999;37.96;37.96;37.46;39.0;-0.7
2015-10-04 10:00:00;7430.3;23775.0;1840.3;5065.4;4705.299999999999;39.15;39.15;38.0;41.0;212.1
2015-10-04 11:00:00;8797.0;24723.2;2224.2;5065.4;4705.299999999999;38.66;38.66;37.5;40.55;-401.4
2015-10-04 12:00:00;9828.0;24844.1;2285.5;5065.4;4705.299999999999;38.0;38.0;37.0;40.0;-1018.2
2015-10-04 13:00:00;10838.2;25585.5;2405.2;5065.4;4705.299999999999;35.0;35.0;32.0;35.0;336.2
2015-10-04 14:00:00;11580.4;25558.3;2404.0;5065.4;4705.299999999999;29.41;29.41;24.41;25.91;611.3
2015-10-04 15:00:00;12084.9;24167.2;2620.7;5065.4;4705.299999999999;27.09;27.09;22.59;23.03;-760.9
2015-10-04 16:00:00;12272.6;23118.7;2556.7;5065.4;4705.299999999999;25.44;25.44;20.94;21.62;-915.2
2015-10-04 17:00:00;12310.9;23016.0;2663.2;5065.4;4705.299999999999;26.6;31.8;23.6;23.1;-1100.0
2015-10-04 18:00:00;11793.4;23057.0;2331.2;5065.400000000001;4705.299999999999;34.5;40.48;32.8;35.5;-1000.0
2015-10-04 19:00:00;11186.5;24187.0;2551.2;5365.1;4705.299999999999;40.0;46.99;38.31;38.0;-1000.0
2015-10-04 20:00:00;10583.9;27367.4;2657.1;5365.1;4705.299999999999;50.75;50.75;47.25;47.35;588.6
2015-10-04 21:00:00;10349.1;28173.7;2691.7;5365.1;4705.299999999999;54.07;46.07;48.86;50.0;1200.0
2015-10-04 22:00:00;10235.8;26286.1;2625.6;5365.099999999999;4705.299999999999;43.0;43.0;40.0;43.0;757.9
2015-10-04 23:00:00;10472.8;25035.6;2555.1;5365.1;4705.299999999999;37.85;37.85;34.85;40.85;-1.0
2015-10-05 00:00:00;10525.6;22804.9;2131.7;5365.099999999999;4705.299999999999;34.77;34.77;30.8;31.27;19.7
2015-10-05 01:00:00;10859.0;21645.1;2075.9;5365.099999999999;4705.299999999999;31.19;31.19;29.0;31.0;-767.3
2015-10-05 02:00:00;10917.8;20968.2;1557.5;5365.1;4705.299999999999;26.65;29.99;23.66;25.71;-1100.0
2015-10-05 03:00:00;10846.3;20749.0;1626.8;5365.099999999999;4705.299999999999;26.43;26.69;22.47;11.43;-1100.0
2015-10-05 04:00:00;11018.7;20617.6;1758.5;5365.1;4705.299999999999;26.0;26.02;22.5;26.0;-1100.0
2015-10-05 05:00:00;11000.8;21308.4;1756.5;5365.1;4705.299999999999;26.35;29.59;22.85;26.35;-1100.0
2015-10-05 06:00:00;10950.0;23638.9;1920.5;5365.099999999999;4705.299999999999;36.5;42.17;33.0;36.5;-1100.0
2015-10-05 07:00:00;11032.2;27673.4;2310.1;5365.1;4705.299999999999;44.0;51.33;39.16;41.98;-400.0
2015-10-05 08:00:00;11021.6;29685.4;2750.3;5365.1;4705.299999999999;46.69;52.84;46.19;49.9;-400.0
2015-10-05 09:00:00;10965.6;30894.2;3047.7;5365.1;4705.299999999999;53.01;53.01;50.01;53.01;-375.3
2015-10-05 10:00:00;11034.1;31631.0;3013.1;5365.1;4705.299999999999;51.56;51.56;49.58;51.8;499.7
2015-10-05 11:00:00;11676.7;32442.0;3003.8;5365.099999999999;4705.299999999999;49.16;49.16;47.0;49.94;175.3
2015-10-05 12:00:00;12225.8;32752.3;3668.6;5365.1;4705.299999999999;46.6;46.6;44.0;48.1;556.2
2015-10-05 13:00:00;12788.9;32608.2;3303.0;5335.400000000001;4705.299999999999;45.97;45.97;42.47;47.1;-277.5
2015-10-05 14:00:00;13017.9;30994.0;2705.7;5335.400000000001;4705.299999999999;43.42;43.42;39.92;43.0;38.3
2015-10-05 15:00:00;13517.4;30093.9;2604.6;5335.400000000001;4705.299999999999;40.97;40.97;38.47;41.39;-178.1
2015-10-05 16:00:00;13313.5;29993.4;2802.0;5355.400000000001;4705.299999999999;41.38;41.38;40.8;41.63;-181.3
2015-10-05 17:00:00;12992.9;29970.6;2995.8;5355.400000000001;4705.299999999999;44.0;44.61;42.68;44.25;-400.0
2015-10-05 18:00:00;12714.7;29964.9;3232.4;5355.400000000001;4705.299999999999;44.47;45.1;41.97;46.07;-400.0
2015-10-05 19:00:00;12528.0;30579.7;3184.0;5355.400000000001;4705.299999999999;48.01;51.75;45.47;48.49;-400.0
2015-10-05 20:00:00;12419.7;32872.0;3678.5;5355.400000000001;4705.299999999999;55.93;47.93;52.79;53.0;900.0
2015-10-05 21:00:00;12442.3;32428.1;3337.2;5355.400000000001;4705.299999999999;52.0;36.84;49.79;50.5;900.0
2015-10-05 22:00:00;12469.1;28727.2;3093.9;5355.400000000001;4705.299999999999;40.0;34.11;37.6;40.48;900.0
2015-10-05 23:00:00;12566.1;25927.4;2465.5;5355.400000000001;4705.299999999999;36.2;36.2;32.22;32.22;709.8
2015-10-06 00:00:00;12480.1;24605.9;2142.0;5355.400000000001;4705.299999999999;33.17;33.17;35.1;36.0;389.9
2015-10-06 01:00:00;12606.8;23238.3;1995.5;5355.400000000001;4705.299999999999;29.1;29.1;33.1;33.0;16.7
2015-10-06 02:00:00;12703.5;22463.4;1986.5;5355.400000000001;4705.299999999999;26.41;27.21;26.41;25.0;-800.0
2015-10-06 03:00:00;12710.1;22108.1;1986.5;5355.400000000001;4705.299999999999;24.4;24.4;25.0;19.4;-689.4
2015-10-06 04:00:00;12705.8;21997.1;1936.5;5355.400000000001;4705.299999999999;20.15;23.66;25.0;24.18;-800.0
2015-10-06 05:00:00;12458.9;22420.1;2050.5;5355.400000000001;4705.299999999999;26.26;26.4;26.26;26.26;-800.0
2015-10-06 06:00:00;12142.6;24174.4;2261.3;5355.400000000001;4705.299999999999;35.29;35.29;35.29;35.1;-370.8
2015-10-06 07:00:00;12051.5;27822.9;3173.3;5355.400000000001;4705.299999999999;43.0;45.81;47.02;47.67;-400.0
2015-10-06 08:00:00;11837.7;30424.7;3981.0;5355.400000000001;4705.299999999999;48.08;48.08;48.0;49.17;35.5
2015-10-06 09:00:00;11896.2;30961.0;4211.0;5355.400000000001;4705.299999999999;50.1;50.1;47.17;48.0;522.3
2015-10-06 10:00:00;12152.7;31521.8;4345.2;5355.400000000001;4705.299999999999;49.59;49.59;49.0;49.59;886.2
2015-10-06 11:00:00;12404.0;31986.9;4188.5;5355.400000000001;4705.299999999999;48.04;48.04;48.04;49.5;109.3
2015-10-06 12:00:00;12527.0;32454.4;4278.5;5355.400000000001;4705.299999999999;48.04;48.04;48.04;49.58;144.8
2015-10-06 13:00:00;12711.7;32163.4;3956.4;5355.400000000001;4705.299999999999;46.12;46.12;48.0;49.71;-75.9
2015-10-06 14:00:00;12651.8;31074.6;3816.0;5032.1;4705.299999999999;43.58;44.5;46.0;46.2;-400.0
2015-10-06 15:00:00;12533.3;30307.2;3808.4;5032.099999999999;4705.299999999999;42.2;42.2;41.81;42.2;441.8
2015-10-06 16:00:00;12037.8;30073.0;4309.0;5355.400000000001;4705.299999999999;43.0;40.0;41.61;43.0;900.0
2015-10-06 17:00:00;11129.4;30277.5;5356.0;5355.400000000001;4705.299999999999;44.5;40.55;41.39;42.0;900.0
2015-10-06 18:00:00;10014.9;29722.1;5685.1;5355.400000000001;4705.299999999999;54.58;42.26;49.25;49.0;900.0
2015-10-06 19:00:00;8782.9;30095.4;6150.8;5355.400000000001;4705.299999999999;59.59;48.08;53.43;54.49;900.0
2015-10-06 20:00:00;7664.6;32368.5;6633.9;5355.400000000001;4705.299999999999;68.48;46.82;63.48;64.48;900.0
2015-10-06 21:00:00;7000.9;32292.3;6682.5;5355.400000000001;4705.299999999999;67.52;37.09;61.52;62.52;900.0
2015-10-06 22:00:00;6308.2;28783.9;6634.8;5355.400000000001;4705.299999999999;60.32;38.51;54.32;55.1;900.0
2015-10-06 23:00:00;5900.7;25689.5;6647.0;5355.400000000001;4705.299999999999;57.25;38.78;49.25;50.25;850.0
2015-10-07 00:00:00;5447.4;24327.6;7191.3;5355.400000000001;4705.299999999999;56.1;29.97;54.1;53.52;850.0
2015-10-07 01:00:00;4977.3;23415.1;7411.2;5355.400000000001;4705.299999999999;55.48;25.19;50.1;45.48;700.0
2015-10-07 02:00:00;4559.0;22530.2;7275.4;5355.400000000001;4705.299999999999;51.89;24.08;49.63;46.1;700.0
2015-10-07 03:00:00;4153.6;22160.9;7174.3;5355.400000000001;4705.299999999999;47.74;23.45;47.74;46.74;700.0
2015-10-07 04:00:00;3736.9;22124.4;7555.0;5355.400000000001;4705.299999999999;51.92;23.66;46.9;50.36;700.0
2015-10-07 05:00:00;3301.1;22700.2;7873.1;5355.400000000001;4705.299999999999;56.8;26.26;43.1;42.8;700.0
2015-10-07 06:00:00;3081.3;24485.6;7666.8;5212.0;4705.299999999999;59.0;34.3;54.0;47.0;700.0
2015-10-07 07:00:00;2858.8;28079.6;8056.3;5212.0;4705.299999999999;63.69;47.68;60.04;54.47;900.0
2015-10-07 08:00:00;2448.6;29852.8;8242.2;5212.0;4705.299999999999;63.69;50.03;61.8;55.69;900.0
2015-10-07 09:00:00;2154.5;30286.6;8242.2;5217.0;4353.1;64.19;49.84;64.13;62.28;900.0
2015-10-07 10:00:00;2001.5;30909.0;8190.2;5217.0;4353.1;65.0;49.02;65.0;63.72;900.0
2015-10-07 11:00:00;1806.1;31415.8;8257.2;5217.0;4413.1;63.69;48.97;63.43;61.72;900.0
2015-10-07 12:00:00;1698.7;31590.6;8181.2;5217.0;4463.1;63.5;47.51;62.92;61.62;900.0
2015-10-07 13:00:00;1716.3;31751.7;8362.2;5217.0;4705.299999999999;63.0;47.07;62.46;61.14;900.0
2015-10-07 14:00:00;1728.9;30370.2;8451.6;5217.0;4705.299999999999;60.69;45.94;60.69;59.48;900.0
2015-10-07 15:00:00;1739.2;29534.0;8541.9;5217.0;4705.299999999999;58.1;45.95;58.1;57.28;900.0
2015-10-07 16:00:00;1862.9;29451.7;8477.2;5217.0;4705.299999999999;57.25;44.2;58.0;58.0;900.0
2015-10-07 17:00:00;2160.1;29498.1;8353.2;5217.0;4705.299999999999;57.5;45.74;58.0;58.18;900.0
2015-10-07 18:00:00;2494.2;29099.0;8083.7;5217.0;4705.299999999999;58.1;49.58;58.48;58.46;900.0
2015-10-07 19:00:00;2940.5;30009.4;8343.3;5217.0;4705.299999999999;60.01;56.56;60.1;60.69;900.0
2015-10-07 20:00:00;3234.2;32408.7;8536.2;5217.0;4705.299999999999;64.11;51.91;64.11;64.11;900.0
2015-10-07 21:00:00;3564.9;31685.1;8477.9;5217.0;4705.299999999999;62.69;45.95;62.69;61.69;900.0
2015-10-07 22:00:00;3770.0;28181.5;8082.1;5217.0;4705.299999999999;58.0;45.0;58.0;58.01;900.0
2015-10-07 23:00:00;3844.3;25822.8;8245.4;5217.0;4705.299999999999;51.0;43.5;52.46;51.91;850.0
2015-10-08 00:00:00;3757.1;24466.9;7986.5;5360.400000000001;4705.299999999999;54.0;36.45;54.0;55.46;850.0
2015-10-08 01:00:00;3815.7;22825.3;7427.7;5360.400000000001;4705.299999999999;47.63;32.78;46.71;49.0;700.0
2015-10-08 02:00:00;3804.5;22197.0;7274.7;5360.400000000001;4705.299999999999;46.29;30.64;46.44;48.1;700.0
2015-10-08 03:00:00;3715.5;21798.3;6841.4;5360.400000000001;4705.299999999999;46.29;30.34;46.29;48.43;700.0
2015-10-08 04:00:00;3708.0;21776.6;7063.7;5360.400000000001;4705.299999999999;46.29;29.92;46.44;47.5;700.0
2015-10-08 05:00:00;3720.1;22059.5;7134.3;5360.400000000001;4705.299999999999;46.29;34.76;46.29;46.75;700.0
2015-10-08 06:00:00;3781.8;24478.2;7926.5;5360.400000000001;4705.299999999999;49.13;46.49;47.63;48.0;700.0
2015-10-08 07:00:00;3810.6;27779.4;8349.5;5360.400000000001;4705.299999999999;56.8;55.7;56.8;56.8;900.0
2015-10-08 08:00:00;3627.2;29686.0;8597.0;5360.400000000001;4705.299999999999;59.84;59.84;60.1;60.6;-281.9
2015-10-08 09:00:00;3319.4;30446.0;8516.0;5018.7;4705.299999999999;61.14;61.14;60.94;61.0;512.9
2015-10-08 10:00:00;3010.8;30788.0;8149.0;5018.700000000001;4705.299999999999;62.1;59.13;62.1;62.8;900.0
2015-10-08 11:00:00;2542.6;31053.8;8047.5;5018.7;4705.299999999999;61.86;56.0;61.86;61.9;900.0
2015-10-08 12:00:00;2236.8;31313.5;7883.3;5018.700000000001;4705.299999999999;61.99;52.46;62.07;62.5;900.0
2015-10-08 13:00:00;1988.7;31378.6;8026.0;5018.700000000001;4705.299999999999;61.6;51.05;61.6;61.99;900.0
2015-10-08 14:00:00;1831.4;29908.7;8050.6;5018.700000000001;4705.299999999999;60.1;50.78;60.35;60.6;900.0
2015-10-08 15:00:00;1964.4;29276.3;8118.6;5018.700000000001;4705.299999999999;60.01;50.22;60.1;60.26;900.0
2015-10-08 16:00:00;2139.3;28997.5;8123.5;5018.7;4705.299999999999;60.1;50.0;60.14;60.35;900.0
2015-10-08 17:00:00;2473.9;29023.4;8077.0;5018.700000000001;4705.299999999999;60.1;51.69;60.16;60.35;900.0
2015-10-08 18:00:00;2894.8;28949.1;7698.0;5018.7;4705.299999999999;60.1;55.99;60.35;60.99;900.0
2015-10-08 19:00:00;3431.3;29813.7;7865.7;5018.700000000001;4705.299999999999;65.0;72.7;65.8;66.01;-1300.0
2015-10-08 20:00:00;3734.1;31862.7;8255.0;5018.700000000001;4705.299999999999;62.99;58.04;63.03;63.24;2000.0
2015-10-08 21:00:00;3808.8;31350.5;8150.6;5018.700000000001;4705.299999999999;61.1;45.35;61.9;62.1;2000.0
2015-10-08 22:00:00;3850.6;28430.1;8182.1;5018.700000000001;4705.299999999999;56.6;43.9;57.01;57.1;2000.0
2015-10-08 23:00:00;3663.6;25722.9;7624.7;5018.7;4705.299999999999;51.0;42.65;51.89;52.0;1900.0
2015-10-09 00:00:00;3305.8;24046.8;7725.2;5018.700000000001;4705.299999999999;51.89;36.94;53.52;53.52;1900.0
2015-10-09 01:00:00;3106.5;22714.4;7585.4;5018.7;4705.299999999999;46.69;34.44;50.29;53.0;1900.0
2015-10-09 02:00:00;2781.1;21957.5;7595.2;5018.700000000001;4705.299999999999;46.58;32.09;48.58;50.29;1900.0
